"pid","s1"
5165,485434.230768161
5166,516182.901342
5167,555171.864838133
5168,263881.274324036
5169,374390.547214512
5170,419350.333350566
5171,175677.048061491
5172,229679.525770679
5173,115570.485327619
5174,713981.479686333
5175,277746.402641812
5176,285647.218537425
5177,537720.566438797
5178,168173.503346758
5179,435833.085977803
5180,217338.259652987
5181,335287.418308509
5182,226898.712793825
5183,623280.680251218
5184,346586.846146192
5185,290222.440477916
5186,125158.942412734
5187,171854.926446274
5188,606164.341446155
5189,199069.925240355
5190,186849.933650599
5191,209216.595495081
5192,178604.371231004
5193,335650.610489024
5194,482355.835891731
5195,241875.887367104
5196,356496.515140223
5197,103917.093388714
5198,280952.295201973
5199,355381.698837573
5200,483430.500146554
5201,420737.776053401
5202,737240.567278938
5203,409076.426062337
5204,256110.68788454
5205,466931.582079613
5206,266989.544542863
5207,133400.981443465
5208,519480.498123699
5209,276664.5028639
5210,480870.926996743
5211,88007.9583540116
5212,301969.953104419
5213,128874.797708052
5214,450455.210641215
5215,236485.050261617
5216,213793.990777109
5217,222901.208074129
5218,112689.4451049
5219,534364.438534833
5220,204313.079120454
5221,166748.986723603
5222,613752.67561096
5223,116371.145590355
5224,384941.357719537
5225,201738.930042229
5226,282305.209770087
5227,250907.052731925
5228,819797.201597299
5229,196322.725066029
5230,208218.667627084
5231,444957.869360785
5232,261662.401379619
5233,113250.994845257
5234,281943.540020355
5235,154857.142002429
5236,371688.010131768
5237,210917.034904195
5238,247734.717234385
5239,278260.089096611
5240,231583.649789
5241,230795.901183721
5242,919836.451531335
5243,105299.20221879
5244,612179.086156597
5245,443555.438732396
5246,313646.392202205
5247,72270.0177303749
5248,451515.230473994
5249,153504.552133923
5250,329103.072604202
5251,366165.227079775
5252,341128.910365979
5253,96289.1962043729
5254,416472.23183286
5255,297489.429754993
5256,408505.175143983
5257,213574.015371831
5258,565305.025510132
5259,459803.6902933
5260,543157.275413854
5261,362918.635499627
5262,309506.866687691
5263,309976.481760283
5264,295976.645030581
5265,293968.55222836
5266,54713.7605007062
5267,235268.018375948
5268,208053.367370536
5269,359244.445991268
5270,359086.393409037
5271,108969.402105305
5272,498160.311321776
5273,137586.610588507
5274,313832.193551974
5275,585464.666524654
5276,350024.368248528
5277,171492.766501926
5278,232351.830735818
5279,95937.4255079467
5280,230607.331325002
5281,623333.77990284
5282,339594.754599471
5283,339011.517844975
5284,370880.780541385
5285,630690.711507232
5286,574822.888275221
5287,187369.59915465
5288,440784.459035917
5289,287108.686322612
5290,198688.587554794
5291,399005.441516033
5292,310946.722836354
5293,190731.44723448
5294,340345.059889179
5295,171064.929555636
5296,292278.302624385
5297,94035.7520836338
5298,164474.293887759
5299,228116.195775062
5300,413748.308473061
5301,167131.045602363
5302,211805.143193133
5303,370962.481654981
5304,311230.956990211
5305,323616.607457274
5306,663972.810155059
5307,50094.176333677
5308,221718.946440961
5309,294491.654578488
5310,256062.036804124
5311,235357.990089627
5312,398999.330495069
5313,259432.764936472
5314,300339.032889383
5315,164998.592356927
5316,139679.485410104
5317,556153.718791843
5318,286239.152784209
5319,86812.6500881543
5320,131099.836936511
5321,453080.750133049
5322,71302.3168545579
5323,394542.192804373
5324,616595.044150441
5325,589397.285580277
5326,593560.698799502
5327,364679.849924436
5328,115434.972287238
5329,172975.564281434
5330,255758.77596535
5331,565794.042310924
5332,622784.872274142
5333,210890.316276059
5334,275580.914214346
5335,233571.522095119
5336,267072.469878187
5337,300525.465408519
5338,531074.422578825
5339,181902.154593683
5340,167890.790761007
5341,181868.029424152
5342,117421.529831143
5343,172539.772825028
5344,263220.124482589
5345,253766.947341815
5346,273984.888868992
5347,184632.276265448
5348,552995.794007701
5349,408349.484791902
5350,75636.1870153718
5351,87008.6714563619
5352,138940.95012834
5353,452034.614431651
5354,297644.323449223
5355,145775.324560854
5356,87816.16399916
5357,76251.7888640582
5358,162953.685573921
5359,184214.777049791
5360,302757.694855089
5361,508770.811527178
5362,124511.252424693
5363,392830.981103312
5364,268255.913951618
5365,315681.792206822
5366,230701.095917208
5367,297907.838664831
5368,255733.459026829
5369,207488.91785235
5370,301386.048912967
5371,129135.330736838
5372,1698.8081752555
5373,113544.235430019
5374,248620.04112894
5375,108513.243933566
5376,250960.871816553
5377,349991.663756491
5378,341274.070777523
5379,202920.740578008
5380,206355.35068254
5381,557563.434980194
5382,152892.461400599
5383,126635.08187046
5384,418281.768870118
5385,496890.992081661
5386,124019.833874477
5387,426143.309062187
5388,642610.270858109
5389,191594.971998927
5390,235676.766507198
5391,90205.2826913557
5392,246015.623666713
5393,594819.902260556
5394,651955.49423477
5395,197674.09345809
5396,169457.541527297
5397,132016.978356631
5398,416650.234189891
5399,106414.496641017
5400,-3840.71475237378
5401,310129.081882608
5402,517172.852403915
5403,469553.17122462
5404,387930.163085353
5405,162688.657514934
5406,197801.865498495
5407,420656.926096367
5408,418925.518329059
5409,310554.986990947
5410,95448.0542536628
5411,162583.460973259
5412,212809.61435864
5413,466042.032333632
5414,235872.893771942
5415,172610.567007873
5416,522417.246480832
5417,217506.128696854
5418,464669.074290845
5419,135360.475358515
5420,24719.2680331415
5421,189892.127975165
5422,496955.349346559
5423,205588.58308486
5424,209684.31473073
5425,362048.314732599
5426,505484.066191049
5427,369626.827374514
5428,328017.790576492
5429,616729.090744407
5430,412718.941281493
5431,322141.183040163
5432,121592.740863766
5433,496891.225603474
5434,239591.555124589
5435,139502.174762297
5436,51738.3315972987
5437,333155.034303952
5438,375247.438588865
5439,558030.916008828
5440,272695.36851819
5441,176473.190439836
5442,113928.710945687
5443,201111.479087677
5444,287736.971878603
5445,170864.613853984
5446,531946.860019879
5447,186127.816527581
5448,114373.73265939
5449,531515.346562434
5450,320915.272282968
5451,228864.790146622
5452,159942.948231539
5453,211023.138307929
5454,456120.008989993
5455,275643.463645469
5456,280308.995253777
5457,102501.564136352
5458,207383.206355127
5459,631712.078378186
5460,300513.236690915
5461,359898.002026981
5462,133081.735030967
5463,86134.1003924688
5464,341996.179855062
5465,344523.752504506
5466,304936.314883532
5467,64072.5272544778
5468,201105.874407422
5469,45723.7593746337
5470,103965.284182449
5471,253522.34669619
5472,357146.043596055
5473,861398.641413838
5474,444515.869045245
5475,412590.821903335
5476,175474.184069186
5477,191878.127121836
5478,174881.764781964
5479,491670.127995692
5480,206899.751962874
5481,343090.919601785
5482,226245.667137406
5483,183156.674943364
5484,303141.723999147
5485,228849.663356764
5486,192746.321181882
5487,86245.9336972236
5488,483405.600914103
5489,419855.391342036
5490,379704.43192619
5491,224097.45211533
5492,79462.0681599808
5493,214372.53773092
5494,297266.320744416
5495,352266.093101509
5496,93083.817705516
5497,256455.805335437
5498,97321.3380710462
5499,262655.58972384
5500,192881.069901701
5501,355598.320840044
5502,169804.593632226
5503,306642.090155068
5504,191895.709618861
5505,208025.894333876
5506,16154.1579999601
5507,228124.337272455
5508,582727.433601824
5509,379904.244822208
5510,210095.063681007
5511,191199.066717547
5512,524918.789885139
5513,261182.000068519
5514,117252.369175872
5515,400126.039685033
5516,144848.182365442
5517,165266.235150398
5518,205623.123549079
5519,111444.546185203
5520,329070.769184128
5521,146252.711444403
5522,275070.429463477
5523,482174.729094177
5524,597623.160543889
5525,249822.077800792
5526,458221.305291861
5527,189148.858664593
5528,403934.108779735
5529,171811.75667983
5530,343092.228481373
5531,304824.502648754
5532,418227.931937688
5533,67946.1592098912
5534,625785.031893891
5535,264750.775039378
5536,174617.8666741
5537,374731.010086798
5538,121591.086456908
5539,100074.73529088
5540,253267.863147052
5541,338747.441088919
5542,112049.237791068
5543,225825.354568797
5544,303998.84916926
5545,472777.705946065
5546,663424.003172347
5547,74475.2759045802
5548,223281.451865317
5549,304723.449680017
5550,536545.778125268
5551,234286.586239514
5552,192168.094398892
5553,215713.462470571
5554,146110.160388409
5555,252507.896639491
5556,284991.781125508
5557,498632.90754104
5558,383041.216990361
5559,524591.992974948
5560,124304.756738549
5561,423642.62610388
5562,237299.280828114
5563,153786.355644817
5564,648751.83422799
5565,87853.1904249061
5566,178045.043699895
5567,172833.205537257
5568,391870.223694972
5569,172518.810850788
5570,260239.012353824
5571,354781.44220153
5572,206311.865947585
5573,186160.047931808
5574,212096.791905817
5575,375768.160646379
5576,697477.625152183
5577,721153.354444063
5578,140670.402724527
5579,331430.583897352
5580,496220.872135987
5581,798717.633097282
5582,104821.325180805
5583,367927.59384573
5584,172884.892157216
5585,281439.943145766
5586,-14612.4204179887
5587,320076.600553777
5588,572665.073524854
5589,208686.108624828
5590,208124.680129101
5591,217435.729064946
5592,83199.9362995957
5593,393619.102916363
5594,341292.699874545
5595,75228.1441320332
5596,297608.892980569
5597,342707.348703357
5598,601889.639760375
5599,603802.028050846
5600,501479.452454499
5601,312125.442529178
5602,266908.5814442
5603,459312.785846232
5604,128752.072196513
5605,836620.383390964
5606,69030.9658396924
5607,193043.764615089
5608,205194.00363624
5609,148700.231859727
5610,200804.756623128
5611,120373.018247957
5612,528538.378395067
5613,290221.402584008
5614,538769.747776364
5615,210833.970897747
5616,187418.5659753
5617,162724.947282021
5618,217135.271015283
5619,53759.1884150619
5620,265813.022484769
5621,358738.422965009
5622,210529.723891582
5623,129226.331318366
5624,191810.375724508
5625,175132.565944104
5626,523786.139749632
5627,118637.971403815
5628,299560.288696729
5629,526787.801371739
5630,481489.749317835
5631,114367.831466363
5632,374354.818206965
5633,188343.465015936
5634,405396.78718648
5635,78633.1626915358
5636,84450.6493088439
5637,288511.86294063
5638,322259.591846395
5639,269512.734746863
5640,220128.187515126
5641,533925.336750081
5642,217996.748797228
5643,309129.30774201
5644,43806.9597109715
5645,265565.775887489
5646,327992.351047276
5647,263147.655475202
5648,493011.045414267
5649,371595.059173732
5650,632899.057351091
5651,498909.639190773
5652,199639.86778071
5653,247168.632940882
5654,569839.246538369
5655,596962.999953997
5656,110141.889654861
5657,534255.734795757
5658,294880.134187672
5659,184117.263327913
5660,260185.478144178
5661,91595.1123005814
5662,317213.990348233
5663,96246.1817837008
5664,462527.534889916
5665,551270.270263292
5666,305945.037638834
5667,186534.189378649
5668,442554.11620343
5669,626075.352788292
5670,110470.038947141
5671,128630.29625809
5672,408627.999027939
5673,134360.522844299
5674,72470.0795526761
5675,278950.782832543
5676,325302.538274285
5677,195977.782803955
5678,352392.647984137
5679,200281.31725881
5680,422492.714990069
5681,319736.241292528
5682,204269.401673057
5683,178800.361846496
5684,321785.747919883
5685,139329.833676784
5686,450720.76317996
5687,166549.965274395
5688,671790.522130099
5689,517496.132642471
5690,290134.344138279
5691,308008.981981532
5692,305691.44079436
5693,189560.126533904
5694,50347.1051658719
5695,122484.58149391
5696,280943.561475042
5697,211379.978571811
5698,26956.6665250598
5699,70815.9416117842
5700,276231.700202566
5701,176599.187349408
5702,320096.949390613
5703,542403.406031616
5704,135008.012214083
5705,266733.358366583
5706,109047.735823493
5707,19472.4195996804
5708,122509.124539984
5709,126885.424721493
5710,96494.4479686313
5711,97005.6360026869
5712,227092.460869925
5713,295538.692286546
5714,347335.793489411
5715,433160.976747289
5716,201331.106193591
5717,61086.0162558927
5718,521956.487943932
5719,294136.125369841
5720,561497.059037926
5721,506769.194952716
5722,116636.609950136
5723,340851.118136758
5724,263773.027662964
5725,311114.597839875
5726,81299.4848219724
5727,113190.947621016
5728,86077.8474527947
5729,136913.069503629
5730,370655.10951101
5731,330637.748235863
5732,97514.8258140918
5733,474264.602989103
5734,334867.246837495
5735,107816.987040227
5736,180048.331243195
5737,131774.048975594
5738,335520.628159369
5739,479335.774612301
5740,288143.720844961
5741,269765.191996038
5742,262417.513384514
5743,78674.0659974432
5744,519810.756101522
5745,185083.434346779
5746,74664.7486560978
5747,596227.565583847
5748,93406.0091681538
5749,53482.9297707212
5750,128753.342117396
5751,324843.760122934
5752,725236.675226173
5753,266404.055180066
5754,14354.7891433622
5755,223540.097268375
5756,756456.179443498
5757,268359.066559101
5758,192633.243617056
5759,196913.578145068
5760,457590.169554968
5761,381683.00581646
5762,593334.980265273
5763,427231.222834832
5764,171355.625162051
5765,60269.5662162436
5766,197133.280506347
5767,155759.171850948
5768,146783.504860902
5769,209331.338588782
5770,797942.656338747
5771,192699.731545921
5772,610051.249397676
5773,175198.994044612
5774,168806.233293174
5775,168236.015435666
5776,141318.082946818
5777,82951.8199544382
5778,268532.35645756
5779,273146.516865826
5780,270387.13197012
5781,163478.766332257
5782,397395.073919178
5783,133921.456576111
5784,217801.764293247
5785,228201.951900269
5786,204030.141787279
5787,353976.272959632
5788,257553.415993931
5789,518630.570864629
5790,464509.661657598
5791,610003.72117513
5792,149762.49028859
5793,631256.092780578
5794,345025.943551258
5795,171803.459602458
5796,574023.129060062
5797,357596.265370554
5798,504508.441771401
5799,356130.845642997
5800,222981.069630549
5801,533886.118530988
5802,257405.078571873
5803,245905.58442862
5804,390710.235336346
5805,126116.700221232
5806,318549.902215088
5807,336871.70176215
5808,199402.13804085
5809,197580.116555965
5810,247774.909964835
5811,241175.284633167
5812,264508.288369122
5813,114105.44490005
5814,53996.3269945831
5815,115394.699327548
5816,184551.663896606
5817,228404.552178099
5818,278193.662736357
5819,449057.895895959
5820,177391.469598311
5821,112358.882830448
5822,390216.806862245
5823,441348.977173308
5824,97608.8470626239
5825,458987.311478046
5826,114135.814788641
5827,314986.71127082
5828,407994.042650888
5829,168854.063610997
5830,314308.741303664
5831,116569.799413972
5832,563593.000763072
5833,416677.845147743
5834,544719.920337212
5835,221815.626843631
5836,122237.80203547
5837,504426.62883787
5838,103051.876229407
5839,180672.598180853
5840,508239.774310205
5841,413378.182972186
5842,127793.627232846
5843,431389.208616838
5844,543044.823514715
5845,461448.504468648
5846,250983.085732358
5847,494383.481187768
5848,122350.666890383
5849,237341.248828976
5850,110150.598378263
5851,270468.064304288
5852,36323.4106660388
5853,245189.79107876
5854,177504.577211912
5855,420660.683591119
5856,549192.570036259
5857,75406.2901738499
5858,216698.072372964
5859,93436.1584094278
5860,225598.235649866
5861,244707.953764891
5862,48231.01007079
5863,73610.111623662
5864,324504.425578459
5865,227804.357261614
5866,546421.78269313
5867,235735.722579722
5868,129287.916993892
5869,411318.712689349
5870,509666.117413874
5871,216840.813835865
5872,105599.460460282
5873,130520.292506999
5874,438169.042975871
5875,158492.083227645
5876,536493.977798083
5877,394647.537799041
5878,238314.694639075
5879,110541.690382558
5880,148371.675540088
5881,290935.426687466
5882,291351.031627754
5883,156224.475229507
5884,216051.692099525
5885,298935.150458898
5886,333499.024551401
5887,121773.620917128
5888,495916.093657971
5889,363570.008624536
5890,168578.189450615
5891,191394.088109577
5892,52017.5512055996
5893,450981.548971828
5894,357130.871932186
5895,130642.165539632
5896,142156.841780908
5897,226320.151013243
5898,340090.368533985
5899,196405.46580627
5900,80129.6093932618
5901,147468.772093484
5902,252825.468430432
5903,650005.218650984
5904,154479.165412425
5905,390096.697089666
5906,125954.22777337
5907,473955.933430467
5908,444698.112854601
5909,118838.606345935
5910,157754.437534294
5911,104293.174639696
5912,39627.1032269175
5913,276629.857401643
5914,237172.030527374
5915,472291.636823332
5916,255153.256237953
5917,412812.006837298
5918,71660.5875321023
5919,400290.908011611
5920,332810.557780614
5921,304974.23920001
5922,368650.741474029
5923,390436.717062454
5924,173117.782369463
5925,251304.758122123
5926,55027.2612380555
5927,306735.7686171
5928,393020.71827555
5929,486152.286757459
5930,173780.142963644
5931,112617.198078964
5932,721015.19156895
5933,156545.835735167
5934,216609.805707927
5935,84494.0151372481
5936,179221.649437835
5937,311850.982757767
5938,449750.442451578
5939,469585.8855634
5940,454134.875539262
5941,204535.310365333
5942,307553.673173458
5943,183924.591129632
5944,561931.266360351
5945,132734.03210677
5946,410680.571768555
5947,166231.346329206
5948,167919.14795949
5949,538257.459194174
5950,425891.221621521
5951,317206.312499596
5952,498534.491651891
5953,238432.821508979
5954,453108.373065244
5955,169109.79036563
5956,205305.258225191
5957,415945.920414688
5958,281512.468072282
5959,229346.28065353
5960,55465.4047634476
5961,233302.783050431
5962,531321.860167601
5963,206336.59592837
5964,49930.4840441329
5965,113377.511777488
5966,301564.933841252
5967,217622.38962217
5968,219346.432269633
5969,288702.231210441
5970,188325.085040937
5971,274832.260825492
5972,292065.794777452
5973,40093.9057985834
5974,89103.1946494117
5975,270833.535631216
5976,385226.457067781
5977,249091.589249959
5978,365086.642560966
5979,372391.952086457
5980,298404.154422833
5981,539613.874931601
5982,294404.919008802
5983,233854.794332449
5984,396249.532911072
5985,503419.003008397
5986,186683.385298581
5987,701575.633038654
5988,486169.51428304
5989,90484.1437123228
5990,456877.67309496
5991,90666.402637472
5992,380197.980457609
5993,317216.785457168
5994,45004.3052844546
5995,502266.240397882
5996,243150.333786835
5997,381409.356453375
5998,211360.210508122
5999,109239.950431157
6000,620794.209555055
6001,261778.378231101
6002,166.71319851133
6003,513687.12494094
6004,468828.516285241
6005,282807.895760187
6006,248134.259328205
6007,640416.884565071
6008,379566.826070005
6009,251509.013939078
6010,114207.595672073
6011,305855.185727334
6012,258723.91990686
6013,250988.286592317
6014,273369.557841834
6015,297580.678016281
6016,267835.367406229
6017,141121.213946041
6018,127907.054852883
6019,275948.979836421
6020,-343.066454047661
6021,256009.792192957
6022,623320.827151636
6023,379808.121139431
6024,161264.828478445
6025,78255.7186177304
6026,239747.860961848
6027,262512.901594981
6028,295954.528164819
6029,435541.692887428
6030,288946.753902595
6031,161525.099502585
6032,601181.43083811
6033,377860.821851655
6034,622347.011961545
6035,325093.750244887
6036,231700.853413368
6037,187441.795566672
6038,647288.020039687
6039,273727.625748412
6040,162795.83549331
6041,80435.7378065082
6042,368179.271798208
6043,91027.2296804868
6044,571956.026273995
6045,348421.920829621
6046,213115.056972549
6047,303281.985517494
6048,179638.139266781
6049,444477.802230223
6050,228485.188960339
6051,359977.951644009
6052,505473.2862319
6053,281844.938293574
6054,372728.229053376
6055,168220.994319801
6056,130979.090808255
6057,533402.415894605
6058,263117.327360826
6059,301246.25443533
6060,310801.437434744
6061,441336.721963207
6062,481475.600893043
6063,293306.421117393
6064,319538.457654222
6065,528938.694744737
6066,274418.766079377
6067,373738.513679061
6068,602088.361095699
6069,440954.383452166
6070,299234.315636028
6071,325417.736570335
6072,67800.5528262411
6073,163517.12990649
6074,212652.898405955
6075,83202.6507589656
6076,109995.686130594
6077,63254.2760605098
6078,242932.888652957
6079,508133.043418627
6080,331603.494799825
6081,66022.0742656587
6082,338964.043709482
6083,418848.116912294
6084,267843.411623697
6085,318455.485653639
6086,278628.014403835
6087,322505.49385136
6088,152912.810268293
6089,54107.9945473551
6090,220628.342893988
6091,265065.163388641
6092,492898.781315088
6093,322600.109919773
6094,242349.095556771
6095,358197.536291102
6096,285877.710538099
6097,123239.378227515
6098,114533.947527401
6099,530542.043392701
6100,337055.735206708
6101,253001.752387241
6102,623215.243241051
6103,454841.326379966
6104,311926.674468074
6105,142558.63360688
6106,184911.027207117
6107,158972.369925364
6108,455999.576386249
6109,632398.313934065
6110,507472.82575541
6111,375178.844192437
6112,303102.323990225
6113,300439.392703235
6114,254113.603921648
6115,410114.65643135
6116,135248.166892482
6117,324010.778538343
6118,350621.179980115
6119,251620.25230995
6120,264235.33787843
6121,44271.5255142863
6122,333847.224902402
6123,215879.38257275
6124,175546.787844833
6125,117182.207281165
6126,495475.993021591
6127,322546.192512427
6128,636988.037659955
6129,336471.590983443
6130,200495.443305716
6131,171719.486918681
6132,188861.89591467
6133,241920.181905933
6134,329787.907681678
6135,488503.609313681
6136,405542.901862081
6137,116466.692345806
6138,266172.879802626
6139,496399.1374465
6140,405101.361845894
6141,335886.862342113
6142,526138.593389385
6143,115065.979925656
6144,337971.061529546
6145,389508.730983347
6146,284292.118732144
6147,308919.695176729
6148,77333.0356154451
6149,68335.182735514
6150,196937.317591728
6151,236794.700250178
6152,428859.965368339
6153,333443.983557834
6154,232316.146064913
6155,382023.090531721
6156,214516.223094112
6157,526999.705669468
6158,270648.208447823
6159,670617.585262928
6160,341865.220339251
6161,478881.96794296
6162,264127.05122558
6163,241018.31928927
6164,259272.068272424
6165,345168.047783565
6166,223949.401959735
6167,504595.593019265
6168,210827.666058929
6169,187676.543899796
6170,271874.188195336
6171,110999.319821575
6172,460614.623038106
6173,452366.825251972
6174,108093.759935616
6175,529014.19331902
6176,181418.335383483
6177,534946.440123525
6178,65919.4458599592
6179,375220.024643643
6180,236088.581066856
6181,448078.867714762
6182,95675.62379104
6183,784050.889332445
6184,418111.691538635
6185,112628.298274951
6186,309798.938868505
6187,419534.045041838
6188,49996.3794444382
6189,53682.0113636508
6190,461752.799865139
6191,566131.799708493
6192,180522.360510444
6193,184456.255000361
6194,512208.714652203
6195,461321.257783262
6196,193872.210162561
6197,442954.688615725
6198,191521.654296678
6199,427358.045631915
6200,323358.3775563
6201,232836.317405088
6202,198575.997268648
6203,126444.817905536
6204,403650.778398413
6205,286879.281848496
6206,506590.491466897
6207,102898.987148733
6208,417896.985397952
6209,495698.307005076
6210,283048.183615115
6211,466603.509413854
6212,150470.068581128
6213,518040.131725782
6214,146896.86784809
6215,182242.952986592
6216,122719.635364191
6217,90424.3358962867
6218,360002.128296661
6219,227715.717887472
6220,133470.347994442
6221,541291.371783727
6222,493188.666221026
6223,429996.495006342
6224,295079.779456133
6225,334697.460105375
6226,305736.229997733
6227,372049.435216474
6228,274556.341633455
6229,511811.441531167
6230,459651.285119315
6231,298372.10032046
6232,127518.752211428
6233,486829.935876747
6234,280999.341383266
6235,714837.691507887
6236,321898.59722122
6237,202336.766930924
6238,190732.949854669
6239,448107.443837974
6240,69999.5879228253
6241,344253.867132497
6242,364664.724230942
6243,127754.8655857
6244,385448.424803645
6245,159284.735013908
6246,335034.130397247
6247,193898.664293176
6248,439540.936556425
6249,322596.582994004
6250,406157.26946073
6251,351495.404367765
6252,61211.0640648894
6253,154240.461059522
6254,147479.979424847
6255,317041.347593511
6256,319464.719741427
6257,71534.6629498475
6258,349950.669786215
6259,48851.8694643649
6260,585041.600453117
6261,138941.105783566
6262,76626.466668006
6263,251224.527481678
6264,146275.791157984
6265,344450.372753502
6266,190027.723703563
6267,241776.780755498
6268,36774.757321294
6269,335760.850227387
6270,201203.767261251
6271,43270.3963520263
6272,370452.702673207
6273,210641.311502958
6274,125011.86714511
6275,262147.253639435
6276,255120.079226077
6277,528898.095422577
6278,77154.1248431222
6279,288320.526388225
6280,276590.358396027
6281,533755.470294956
6282,307253.290392617
6283,55639.0059279803
6284,181469.701361519
6285,32021.8388696691
6286,147353.152068453
6287,-6061.59996457516
6288,113253.747680944
6289,720312.812341061
6290,212686.520004084
6291,95920.2217114191
6292,427837.617990948
6293,372048.42624296
6294,475791.392057374
6295,380118.643631029
6296,456926.404169911
6297,470372.540595322
6298,417324.118075271
6299,362076.170657256
6300,122601.030048664
6301,171436.909996068
6302,325267.236344019
6303,318099.48509165
6304,307068.488368553
6305,270155.671721158
6306,148675.913195736
6307,271438.763933246
6308,313113.087214068
6309,155934.822916293
6310,313814.353444699
6311,145305.376398001
6312,181638.925272222
6313,403074.126891865
6314,177527.495899767
6315,122116.283144313
6316,605711.000635518
6317,87535.3021873103
6318,94526.2960936907
6319,104660.622976296
6320,246703.558788908
6321,144701.619619706
6322,327393.599081182
6323,198614.352333312
6324,456536.732374595
6325,504325.853365253
6326,415041.328422041
6327,468843.341904199
6328,515978.871629717
6329,654860.197157533
6330,262621.264144514
6331,171842.898611968
6332,214307.069806563
6333,186619.570106629
6334,263904.471289397
6335,536090.692002065
6336,509163.75155806
6337,76608.2520373011
6338,329087.990733849
6339,202190.386165532
6340,476697.467514252
6341,291834.392591132
6342,209485.808462858
6343,595878.145246287
6344,163929.225714082
6345,269987.873335797
6346,47056.460010598
6347,308789.154043912
6348,268623.515645609
6349,685663.957512548
6350,373458.655235037
6351,57877.6447014139
6352,135472.609189335
6353,363716.892874594
6354,478685.952734963
6355,135919.10624158
6356,483393.658458832
6357,668742.923081222
6358,184018.452969493
6359,348946.073802919
6360,360180.583267087
6361,355064.189804788
6362,363495.244130309
6363,86130.3315295083
6364,130259.344100969
6365,192741.869917873
6366,448086.922272996
6367,58075.1675595837
6368,357377.386249454
6369,605432.63285188
6370,112792.760937015
6371,42867.7294421657
6372,179453.745916708
6373,496846.502627816
6374,415072.480942255
6375,302840.59863513
6376,72437.292838672
6377,98699.4593605909
6378,166742.975742323
6379,443618.877357204
6380,214163.243077255
6381,183602.266804204
6382,197874.577326242
6383,267541.743838859
6384,237733.063802815
6385,318583.963386784
6386,428013.775559899
6387,200443.148620243
6388,300542.54779479
6389,274591.083801012
6390,175142.109014284
6391,316268.570411643
6392,368081.671311266
6393,343367.680396934
6394,190399.748573751
6395,121867.554683094
6396,269682.380757986
6397,80252.2680410673
6398,383678.866310115
6399,179428.132409561
6400,219676.840547873
6401,284328.024268624
6402,444147.245362308
6403,180515.990072358
6404,338757.384086658
6405,244081.066692793
6406,241659.396632096
6407,325198.897669795
6408,312103.956074331
6409,406037.851070216
6410,171794.641204897
6411,346117.804214879
6412,285135.681600711
6413,190058.585496133
6414,173573.716921861
6415,57139.0322023032
6416,86649.5914117901
6417,310845.756004337
6418,627036.97525782
6419,375669.488357195
6420,302621.336575466
6421,79387.5203114002
6422,132659.969282274
6423,314891.415243446
6424,76596.9984439
6425,480605.940898779
6426,490946.598686096
6427,145962.713131692
6428,502361.497410515
6429,232532.900106205
6430,244497.649244264
6431,128018.140336942
6432,101449.917929195
6433,18504.283242972
6434,62271.4581646447
6435,116513.272749979
6436,159743.88554403
6437,323257.069660523
6438,180172.947118364
6439,337825.464187498
6440,546205.002550972
6441,120611.33772964
6442,-11465.3576080434
6443,162993.531569001
6444,193647.2578288
6445,136383.218942998
6446,192655.569160127
6447,242873.338254979
6448,565273.859479926
6449,163877.446855153
6450,106315.760045817
6451,289067.677914918
6452,211600.452755046
6453,129191.241568889
6454,552373.345684363
6455,256155.653677831
6456,187956.294618285
6457,170083.611165947
6458,56755.7011144724
6459,253035.266253101
6460,83913.8484621043
6461,318329.584287395
6462,509931.536760537
6463,539003.301203352
6464,466488.382163135
6465,154826.823939145
6466,216089.10236547
6467,514570.530199039
6468,92133.3198005611
6469,197251.568464915
6470,84615.0527670615
6471,266266.041316258
6472,271089.362060082
6473,354979.886303631
6474,191241.858514479
6475,161009.301928267
6476,130769.360673219
6477,282614.848795762
6478,208616.468692188
6479,167186.866778249
6480,407283.432011468
6481,267690.334250209
6482,233257.228441651
6483,194291.543631734
6484,130214.178284847
6485,260166.252196732
6486,224606.583805075
6487,259909.726216533
6488,174259.256885678
6489,334957.486848341
6490,504005.071287094
6491,124675.948804315
6492,213385.565785341
6493,541625.265650251
6494,313676.177454746
6495,551011.552283261
6496,415108.990889529
6497,69035.584760023
6498,225184.224485207
6499,420471.281208015
6500,502143.763417929
6501,290818.298467069
6502,780820.971847781
6503,562341.520763668
6504,198145.630179306
6505,780190.743982021
6506,58627.0856958205
6507,172392.446797918
6508,51261.1689446005
6509,533059.974818713
6510,662340.682798894
6511,259614.272399259
6512,467053.792503842
6513,163254.209684664
6514,54815.2599851904
6515,152301.104300181
6516,518995.319031925
6517,120561.555055336
6518,249347.428371458
6519,247810.84743378
6520,115345.972286088
6521,386522.340757256
6522,225834.965375889
6523,237542.386812194
6524,483926.627001377
6525,575718.796541069
6526,190390.601889903
6527,184752.36425355
6528,7705.42597587085
6529,333862.364716832
6530,481599.82637154
6531,329444.791140043
6532,275638.798471128
6533,329106.492212377
6534,437380.182914004
6535,119619.386749464
6536,275823.664444379
6537,630648.319271342
6538,173742.164197382
6539,351779.697096699
6540,327811.273360143
6541,211377.17389466
6542,588913.866506704
6543,265166.702504936
6544,107824.63702571
6545,536334.894819777
6546,170036.305470221
6547,262525.702345894
6548,243674.437282026
6549,280544.148043394
6550,361948.224191478
6551,640666.169254658
